module,number of nodes,tasks per node,iteration,mode,model,seed,person count,item count,iterations,burnin,batch size,mean,variance,unif,size,time in seconds,a correlation,g correlation,th correlation
openmpi,1,1,3,cuda,2pno,1493659,1000000,50,10000,5000,10,0,1,1,1,76.151,0.999981,0.999997,0.934266
openmpi,1,1,1,cuda,2pno,1493659,1000000,100,10000,5000,10,0,1,1,1,162.025,0.999987,0.999997,0.968471
openmpi,1,1,2,cuda,2pno,1493659,1000000,100,10000,5000,10,0,1,1,1,162.043,0.999987,0.999997,0.968471
openmpi,1,1,3,cuda,2pno,1493659,1000000,100,10000,5000,10,0,1,1,1,162.077,0.999987,0.999997,0.968471
openmpi,1,1,1,cuda,2pno,1493659,1000000,200,10000,5000,10,0,1,1,1,323.008,0.999984,0.999997,0.985126
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,2,14.542,0.999984,0.999998,0.852334
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,2,14.516,0.999984,0.999998,0.852334
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,2,14.52,0.999984,0.999998,0.852334
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,2,38.997,0.999981,0.999997,0.934264
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,2,38.981,0.999981,0.999997,0.934264
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,2,38.991,0.999981,0.999997,0.934264
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,2,81.745,0.999987,0.999997,0.968467
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,2,81.758,0.999987,0.999997,0.968467
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,2,81.733,0.999987,0.999997,0.968467
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,2,161.64,0.999984,0.999997,0.985125
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,4,7.902,0.999984,0.999998,0.85232
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,4,7.881,0.999984,0.999998,0.85232
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,4,7.878,0.999984,0.999998,0.85232
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,4,19.634,0.999981,0.999997,0.934271
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,4,19.622,0.999981,0.999997,0.934271
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,4,19.631,0.999981,0.999997,0.934271
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,4,39.844,0.999987,0.999997,0.968473
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,4,39.854,0.999987,0.999997,0.968473
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,4,39.857,0.999987,0.999997,0.968473
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,4,77.191,0.999984,0.999997,0.985127
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,8,13.453,0.999984,0.999998,0.852332
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,8,13.77,0.999984,0.999998,0.852332
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,8,13.434,0.999984,0.999998,0.852332
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,8,24.528,0.99998,0.999997,0.934272
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,8,24.531,0.99998,0.999997,0.934272
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,8,24.527,0.99998,0.999997,0.934272
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,8,45.266,0.999987,0.999997,0.968473
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,8,44.948,0.999987,0.999997,0.968473
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,8,44.945,0.999987,0.999997,0.968473
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,8,85.963,0.999984,0.999997,0.985125
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,8,4.976,0.999984,0.999998,0.852332
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,8,4.957,0.999984,0.999998,0.852332
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,8,4.958,0.999984,0.999998,0.852332
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,8,10.519,0.99998,0.999997,0.934272
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,8,10.505,0.99998,0.999997,0.934272
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,8,10.504,0.99998,0.999997,0.934272
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,8,20.718,0.999987,0.999997,0.968473
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,8,20.744,0.999987,0.999997,0.968473
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,8,20.727,0.999987,0.999997,0.968473
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,8,39.439,0.999984,0.999997,0.985125
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,4,7.92,0.999984,0.999998,0.85232
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,4,7.897,0.999984,0.999998,0.85232
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,4,7.895,0.999984,0.999998,0.85232
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,4,19.644,0.999981,0.999997,0.934271
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,4,19.632,0.999981,0.999997,0.934271
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,4,19.644,0.999981,0.999997,0.934271
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,4,39.846,0.999987,0.999997,0.968473
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,4,39.85,0.999987,0.999997,0.968473
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,4,39.857,0.999987,0.999997,0.968473
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,4,77.173,0.999984,0.999997,0.985127
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,16,13.872,0.999985,0.999998,0.852327
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,16,14.321,0.999984,0.999998,0.852327
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,1000000,20,10000,5000,10,0,1,1,16,13.847,0.999985,0.999998,0.852327
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,16,18.759,0.999981,0.999997,0.934271
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,16,18.732,0.999981,0.999997,0.934271
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,1000000,50,10000,5000,10,0,1,1,16,18.75,0.999981,0.999997,0.934271
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,16,26.907,0.999988,0.999997,0.968472
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,16,26.452,0.999988,0.999997,0.968472
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,1000000,100,10000,5000,10,0,1,1,16,26.475,0.999988,0.999997,0.968472
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,16,42.32,0.999984,0.999997,0.985126
openmpi,1,1,2,cuda,2pno,1493659,1000000,200,10000,5000,10,0,1,1,1,322.982,0.999984,0.999997,0.985126
openmpi,1,1,3,cuda,2pno,1493659,1000000,200,10000,5000,10,0,1,1,1,322.985,0.999984,0.999997,0.985126
openmpi,1,1,1,cuda,2pno,1493659,2000000,20,10000,5000,10,0,1,1,1,55.875,0.999987,0.999999,0.852369
openmpi,1,1,2,cuda,2pno,1493659,2000000,20,10000,5000,10,0,1,1,1,55.894,0.999987,0.999999,0.852369
openmpi,1,1,3,cuda,2pno,1493659,2000000,20,10000,5000,10,0,1,1,1,55.892,0.999987,0.999999,0.852369
openmpi,1,1,1,cuda,2pno,1493659,2000000,50,10000,5000,10,0,1,1,1,153.856,0.999992,0.999999,0.934124
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,2,161.652,0.999984,0.999997,0.985125
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,2,161.635,0.999984,0.999997,0.985125
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,2,28.505,0.999987,0.999999,0.852359
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,2,28.465,0.999987,0.999999,0.852359
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,2,28.466,0.999987,0.999999,0.852359
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,4,77.187,0.999984,0.999997,0.985127
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,4,77.188,0.999984,0.999997,0.985127
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,4,14.594,0.999987,0.999999,0.852365
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,4,14.54,0.999987,0.999999,0.852365
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,4,14.541,0.999987,0.999999,0.852365
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,8,85.922,0.999984,0.999997,0.985125
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,8,86.086,0.999984,0.999997,0.985125
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,8,20.004,0.999987,0.999999,0.852368
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,8,19.989,0.999987,0.999999,0.852368
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,8,19.977,0.999987,0.999999,0.852368
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,8,39.447,0.999984,0.999997,0.985125
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,8,39.447,0.999984,0.999997,0.985125
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,8,8.335,0.999987,0.999999,0.852368
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,8,8.293,0.999987,0.999999,0.852368
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,8,8.267,0.999987,0.999999,0.852368
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,4,77.171,0.999984,0.999997,0.985127
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,4,77.166,0.999984,0.999997,0.985127
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,4,14.592,0.999987,0.999999,0.852365
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,4,14.539,0.999987,0.999999,0.852365
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,4,14.543,0.999987,0.999999,0.852365
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,16,42.377,0.999984,0.999997,0.985126
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,1000000,200,10000,5000,10,0,1,1,16,42.821,0.999984,0.999997,0.985126
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,16,17.215,0.999987,0.999999,0.85236
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,16,17.194,0.999987,0.999999,0.85236
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,2000000,20,10000,5000,10,0,1,1,16,17.162,0.999987,0.999999,0.85236
openmpi,1,1,2,cuda,2pno,1493659,2000000,50,10000,5000,10,0,1,1,1,153.876,0.999992,0.999999,0.934124
openmpi,1,1,3,cuda,2pno,1493659,2000000,50,10000,5000,10,0,1,1,1,153.866,0.999992,0.999999,0.934124
openmpi,1,1,1,cuda,2pno,1493659,2000000,100,10000,5000,10,0,1,1,1,322.872,0.999992,0.999999,0.968488
openmpi,1,1,2,cuda,2pno,1493659,2000000,100,10000,5000,10,0,1,1,1,322.836,0.999992,0.999999,0.968488
openmpi,1,1,3,cuda,2pno,1493659,2000000,100,10000,5000,10,0,1,1,1,322.82,0.999992,0.999999,0.968488
openmpi,1,1,1,cuda,2pno,1493659,2000000,200,10000,5000,10,0,1,1,1,645.619,0.999993,0.999998,0.985097
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,2,77.137,0.999992,0.999999,0.93412
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,2,77.14,0.999992,0.999999,0.93412
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,2,77.169,0.999992,0.999999,0.93412
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,2,162.883,0.999992,0.999999,0.968489
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,2,162.898,0.999992,0.999999,0.968489
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,2,162.854,0.999992,0.999999,0.968489
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,2,323.579,0.999993,0.999998,0.985097
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,4,38.982,0.999992,0.999999,0.934121
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,4,38.989,0.999992,0.999999,0.934121
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,4,38.988,0.999992,0.999999,0.934121
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,4,81.738,0.999992,0.999999,0.968491
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,4,81.741,0.999992,0.999999,0.968491
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,4,81.738,0.999992,0.999999,0.968491
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,4,161.563,0.999993,0.999998,0.985097
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,8,43.442,0.999992,0.999999,0.934119
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,8,43.923,0.999992,0.999999,0.934119
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,8,43.451,0.999992,0.999999,0.934119
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,8,88.375,0.999992,0.999999,0.968489
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,8,88.372,0.999992,0.999999,0.968489
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,8,88.364,0.999992,0.999999,0.968489
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,8,176.462,0.999993,0.999998,0.985098
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,8,20.083,0.999992,0.999999,0.934119
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,8,20.064,0.999992,0.999999,0.934119
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,8,20.079,0.999992,0.999999,0.934119
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,8,40.376,0.999992,0.999999,0.968489
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,8,40.39,0.999992,0.999999,0.968489
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,8,40.389,0.999992,0.999999,0.968489
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,8,77.843,0.999993,0.999998,0.985098
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,4,38.974,0.999992,0.999999,0.934121
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,4,38.974,0.999992,0.999999,0.934121
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,4,38.98,0.999992,0.999999,0.934121
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,4,81.751,0.999992,0.999999,0.968491
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,4,81.748,0.999992,0.999999,0.968491
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,4,81.749,0.999992,0.999999,0.968491
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,4,161.53,0.999993,0.999998,0.985097
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,16,28.423,0.999992,0.999999,0.934124
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,16,28.846,0.999992,0.999999,0.934124
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,2000000,50,10000,5000,10,0,1,1,16,28.428,0.999992,0.999999,0.934124
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,16,48.889,0.999992,0.999999,0.968491
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,16,48.91,0.999992,0.999999,0.968491
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,2000000,100,10000,5000,10,0,1,1,16,48.903,0.999992,0.999999,0.968491
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,16,93.209,0.999993,0.999998,0.985096
openmpi,1,1,2,cuda,2pno,1493659,2000000,200,10000,5000,10,0,1,1,1,645.592,0.999993,0.999998,0.985097
openmpi,1,1,3,cuda,2pno,1493659,2000000,200,10000,5000,10,0,1,1,1,645.622,0.999993,0.999998,0.985097
openmpi,1,1,1,cuda,2pno,1493659,5000000,20,10000,5000,10,0,1,1,1,138.853,0.999996,1,0.852459
openmpi,1,1,2,cuda,2pno,1493659,5000000,20,10000,5000,10,0,1,1,1,138.826,0.999996,1,0.852459
openmpi,1,1,3,cuda,2pno,1493659,5000000,20,10000,5000,10,0,1,1,1,138.807,0.999996,1,0.852459
openmpi,1,1,1,cuda,2pno,1493659,5000000,50,10000,5000,10,0,1,1,1,364.383,0.999997,1,0.934129
openmpi,1,1,2,cuda,2pno,1493659,5000000,50,10000,5000,10,0,1,1,1,364.428,0.999997,1,0.934129
openmpi,1,1,3,cuda,2pno,1493659,5000000,50,10000,5000,10,0,1,1,1,364.539,0.999997,1,0.934129
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,2,323.598,0.999993,0.999998,0.985097
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,2,323.595,0.999993,0.999998,0.985097
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,2,69.931,0.999997,1,0.852458
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,2,69.858,0.999997,1,0.852458
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,2,69.861,0.999997,1,0.852458
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,2,193.668,0.999997,1,0.934133
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,2,193.796,0.999997,1,0.934133
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,2,193.825,0.999997,1,0.934133
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,4,161.569,0.999993,0.999998,0.985097
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,4,161.565,0.999993,0.999998,0.985097
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,4,35.258,0.999996,1,0.85246
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,4,35.174,0.999996,1,0.85246
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,4,35.177,0.999996,1,0.85246
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,4,97.132,0.999997,1,0.934132
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,4,97.149,0.999997,1,0.934132
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,4,97.149,0.999997,1,0.934132
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,8,178.02,0.999993,0.999998,0.985098
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,8,178.051,0.999993,0.999998,0.985098
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,8,40.442,0.999996,0.999999,0.852462
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,8,40.392,0.999996,0.999999,0.852462
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,8,41.204,0.999996,0.999999,0.852462
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,8,110.905,0.999997,1,0.934131
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,8,110.919,0.999997,1,0.934131
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,8,110.914,0.999997,1,0.934131
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,8,77.843,0.999993,0.999998,0.985098
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,8,77.845,0.999993,0.999998,0.985098
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,8,18.341,0.999996,0.999999,0.852462
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,8,18.224,0.999996,0.999999,0.852462
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,8,18.232,0.999996,0.999999,0.852462
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,8,49.594,0.999997,1,0.934131
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,8,49.591,0.999997,1,0.934131
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,8,49.603,0.999997,1,0.934131
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,4,161.539,0.999993,0.999998,0.985097
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,4,161.542,0.999993,0.999998,0.985097
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,4,35.256,0.999996,1,0.85246
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,4,35.163,0.999996,1,0.85246
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,4,35.174,0.999996,1,0.85246
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,4,97.143,0.999997,1,0.934132
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,4,97.148,0.999997,1,0.934132
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,4,97.154,0.999997,1,0.934132
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,16,92.616,0.999993,0.999998,0.985096
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,2000000,200,10000,5000,10,0,1,1,16,92.63,0.999993,0.999998,0.985096
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,16,27.373,0.999997,1,0.852458
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,16,27.275,0.999997,1,0.852458
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,5000000,20,10000,5000,10,0,1,1,16,27.717,0.999997,1,0.852458
